year,period,periodName,value,rate,title,sex,race,age,mari
2019,M06,June,4.0,TRUE,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Women",Women,Black,30-34,All
2019,M05,May,4.7,TRUE,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Women",Women,Black,30-34,All
2019,M04,April,5.4,TRUE,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Women",Women,Black,30-34,All
2019,M03,March,6.3,TRUE,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Women",Women,Black,30-34,All
2019,M02,February,6.5,TRUE,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Women",Women,Black,30-34,All
2019,M01,January,6.1,TRUE,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Women",Women,Black,30-34,All
2018,M12,December,4.4,TRUE,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Women",Women,Black,30-34,All
2018,M11,November,4.8,TRUE,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Women",Women,Black,30-34,All
2018,M10,October,5.6,TRUE,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Women",Women,Black,30-34,All
2018,M09,September,5.4,TRUE,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Women",Women,Black,30-34,All
2018,M08,August,4.4,TRUE,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Women",Women,Black,30-34,All
2018,M07,July,5.3,TRUE,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Women",Women,Black,30-34,All
2018,M06,June,3.8,TRUE,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Women",Women,Black,30-34,All
2018,M05,May,3.6,TRUE,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Women",Women,Black,30-34,All
2018,M04,April,4.0,TRUE,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Women",Women,Black,30-34,All
2018,M03,March,4.5,TRUE,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Women",Women,Black,30-34,All
2018,M02,February,7.9,TRUE,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Women",Women,Black,30-34,All
2018,M01,January,8.0,TRUE,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Women",Women,Black,30-34,All
2023,M10,October,7.5,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2023,M09,September,3.6,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2023,M08,August,6.5,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2023,M07,July,4.4,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2023,M06,June,5.4,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2023,M05,May,3.7,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2023,M04,April,4.0,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2023,M03,March,4.4,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2023,M02,February,4.0,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2023,M01,January,5.0,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2022,M12,December,3.5,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2022,M11,November,3.3,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2022,M10,October,4.0,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2022,M09,September,5.6,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2022,M08,August,4.4,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2022,M07,July,5.6,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2022,M06,June,9.1,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2022,M05,May,3.8,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2022,M04,April,2.2,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2022,M03,March,3.7,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2022,M02,February,5.2,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2022,M01,January,6.2,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2021,M12,December,5.5,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2021,M11,November,3.1,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2021,M10,October,4.1,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2021,M09,September,4.9,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2021,M08,August,7.6,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2021,M07,July,8.4,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2021,M06,June,8.6,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2021,M05,May,5.4,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2021,M04,April,6.0,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2021,M03,March,5.6,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2021,M02,February,6.9,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2021,M01,January,7.0,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2020,M12,December,5.0,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2020,M11,November,7.8,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2020,M10,October,7.5,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2020,M09,September,8.9,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2020,M08,August,8.3,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2020,M07,July,10.8,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2020,M06,June,11.1,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2020,M05,May,9.6,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2020,M04,April,11.3,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2020,M03,March,3.2,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2020,M02,February,4.3,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2020,M01,January,4.3,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2019,M12,December,5.1,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2019,M11,November,5.7,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2019,M10,October,1.9,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2019,M09,September,4.5,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2019,M08,August,4.8,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2019,M07,July,3.0,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2019,M06,June,4.4,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2019,M05,May,3.3,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2019,M04,April,4.4,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2019,M03,March,3.4,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2019,M02,February,5.0,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2019,M01,January,4.6,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2018,M12,December,4.2,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2018,M11,November,3.3,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2018,M10,October,3.9,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2018,M09,September,3.7,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2018,M08,August,5.9,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2018,M07,July,6.9,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2018,M06,June,6.7,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2018,M05,May,4.5,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2018,M04,April,5.7,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2018,M03,March,6.4,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2018,M02,February,6.1,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2018,M01,January,5.5,TRUE,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American Women",Women,Black,35-39,All
2023,M10,October,3.3,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2023,M09,September,4.0,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2023,M08,August,4.5,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2023,M07,July,5.7,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2023,M06,June,5.8,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2023,M05,May,4.4,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2023,M04,April,2.5,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2023,M03,March,3.3,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2023,M02,February,5.6,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2023,M01,January,4.3,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2022,M12,December,4.3,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2022,M11,November,4.0,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2022,M10,October,4.8,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2022,M09,September,3.7,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2022,M08,August,4.2,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2022,M07,July,4.4,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2022,M06,June,3.5,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2022,M05,May,4.5,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2022,M04,April,3.9,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2022,M03,March,2.5,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2022,M02,February,6.2,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2022,M01,January,4.8,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2021,M12,December,6.3,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2021,M11,November,5.4,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2021,M10,October,5.0,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2021,M09,September,7.5,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2021,M08,August,7.8,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2021,M07,July,8.4,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2021,M06,June,8.3,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2021,M05,May,7.7,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2021,M04,April,8.5,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2021,M03,March,8.1,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2021,M02,February,7.8,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2021,M01,January,5.6,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2020,M12,December,6.1,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2020,M11,November,7.1,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2020,M10,October,9.9,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2020,M09,September,5.7,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2020,M08,August,7.8,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2020,M07,July,9.6,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2020,M06,June,10.9,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2020,M05,May,17.7,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2020,M04,April,12.8,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2020,M03,March,1.8,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2020,M02,February,2.9,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2020,M01,January,5.9,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2019,M12,December,5.6,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2019,M11,November,5.1,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2019,M10,October,4.6,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
2019,M09,September,3.0,TRUE,"(Unadj) Unemployment Rate - 40-44 yrs., Black or African American Women",Women,Black,40-44,All
